"FrontEN","BackEN","FrontES","BackES","Tags","Category","Page"
"What patterns are related to the Interpreter pattern?","• Composite: The abstract syntax tree is an instance of the Composite pattern
• Flyweight: Shows how to share terminal symbols within the abstract syntax tree
• Iterator: The interpreter can use an Iterator to traverse the structure
• Visitor: Can be used to maintain the behavior in each node in one class","¿Qué patrones están relacionados con el patrón Interpreter?","• Composite: El árbol sintáctico abstracto es una instancia del patrón Composite
• Flyweight: Muestra cómo compartir símbolos terminales dentro del árbol sintáctico abstracto
• Iterator: El intérprete puede usar un Iterator para recorrer la estructura
• Visitor: Puede usarse para mantener el comportamiento en cada nodo en el árbol sintáctico abstracto en una clase","related-patterns interpreter behavioral","Behavioral","243"
"What are key implementation considerations for the Interpreter pattern?","• Creating the abstract syntax tree - the Interpreter pattern doesn't explain how to create it (can use parser)
• Defining the Interpret operation - don't have to define it in the expression classes if many different interpretations are needed
• Sharing terminal symbols with the Flyweight pattern - when grammar has many terminals, Flyweight can reduce storage","¿Cuáles son las consideraciones clave de implementación para el patrón Interpreter?","• Crear el árbol sintáctico abstracto - el patrón Interpreter no explica cómo crear un árbol sintáctico abstracto (considera usar un analizador)
• Definir la operación Interpret - no tienes que definir la operación Interpret en la clase de expresión; puede usar Visitor en su lugar
• Compartir símbolos terminales con Flyweight - especialmente útil cuando una oración contiene muchas instancias de un símbolo terminal","implementation interpreter behavioral","Behavioral","243"
"What are real-world examples of the Interpreter pattern?","• Compiler front-ends often use Interpreter pattern for parsing and evaluating expressions
• Regular expression matchers
• SQL query interpreters
• Mathematical expression evaluators","¿Cuáles son ejemplos del mundo real del patrón Interpreter?","• Compiladores e intérpretes de lenguajes de programación
• Evaluadores de expresiones regulares
• Evaluadores de expresiones SQL
• Procesadores de lenguajes de consulta
• Analizadores de fórmulas matemáticas","real-world interpreter behavioral","Behavioral","243"
"What is the intent of the Iterator pattern?","Provide a way to access the elements of an aggregate object sequentially without exposing its underlying representation.","¿Cuál es el propósito del patrón Iterator?","Proporcionar una forma de acceder a los elementos de un objeto agregado secuencialmente sin exponer su representación subyacente.","intent iterator behavioral","Behavioral","257"
"When would you use the Iterator pattern?","• To access an aggregate object's contents without exposing its internal representation
• To support multiple traversals of aggregate objects
• To provide a uniform interface for traversing different aggregate structures (polymorphic iteration)","¿Cuándo usarías el patrón Iterator?","• Para acceder al contenido de un objeto agregado sin exponer su representación interna
• Para soportar múltiples recorridos de objetos agregados
• Para proporcionar una interfaz uniforme para recorrer diferentes estructuras agregadas (es decir, para soportar iteración polimórfica)","use-case iterator behavioral","Behavioral","257"
"What are the key participants in the Iterator pattern?","• Iterator: Defines an interface for accessing and traversing elements
• ConcreteIterator: Implements the Iterator interface; keeps track of the current position in the traversal
• Aggregate: Defines an interface for creating an Iterator object
• ConcreteAggregate: Implements the Iterator creation interface to return an instance of the proper ConcreteIterator","¿Cuáles son los participantes clave en el patrón Iterator?","• Iterator: Define una interfaz para acceder y recorrer elementos
• ConcreteIterator: Implementa la interfaz Iterator; lleva registro de la posición actual en el recorrido del agregado
• Aggregate: Define una interfaz para crear un objeto Iterator
• ConcreteAggregate: Implementa la interfaz de creación de Iterator para devolver una instancia del ConcreteIterator apropiado","key-concepts iterator behavioral","Behavioral","257"
"What are the benefits and drawbacks of the Iterator pattern?","Benefits:
• It supports variations in the traversal of an aggregate
• Iterators simplify the Aggregate interface
• More than one traversal can be pending on an aggregate

Drawbacks:
• Adding new traversal operations may require changing the iterator interface","¿Cuáles son los beneficios y desventajas del patrón Iterator?","Beneficios:
• Soporta variaciones en el recorrido de un agregado
• Los iteradores simplifican la interfaz Aggregate
• Puede haber más de un recorrido pendiente en un agregado

Desventajas:
• Puede requerir acceso privilegiado a la estructura interna del agregado
• Agregar nuevas operaciones de recorrido requiere extender la interfaz Iterator","benefits-drawbacks iterator behavioral","Behavioral","257"
"What patterns are related to the Iterator pattern?","• Composite: Iterators are often applied to recursive structures such as Composites
• Factory Method: Polymorphic iterators rely on factory methods to instantiate the appropriate Iterator subclass
• Memento: Can be used in conjunction with the Iterator pattern for capturing iteration state","¿Qué patrones están relacionados con el patrón Iterator?","• Composite: Los iteradores a menudo se aplican a estructuras recursivas como Composite
• Factory Method: Los iteradores polimórficos dependen de métodos de fábrica para instanciar la subclase de iterador apropiada
• Memento: Puede usarse junto con el patrón Iterator para capturar el estado de una iteración","related-patterns iterator behavioral","Behavioral","257"
"What are key implementation considerations for the Iterator pattern?","• Who controls the iteration - external iterator (client) vs internal iterator (iterator itself)
• Who defines the traversal algorithm - iterator or aggregate
• How robust is the iterator - is it safe to modify the aggregate during traversal
• Additional Iterator operations - Previous, SkipTo, etc.
• Using polymorphic iterators in C++ - require dynamic allocation and deallocation
• Iterators may have privileged access - can be made friends of their aggregate
• Iterators for composites - external vs internal iterators for complex structures
• Null iterators - degenerate iterator that's always done with traversal","¿Cuáles son las consideraciones clave de implementación para el patrón Iterator?","• ¿Quién controla la iteración? - Iterador externo (cliente controla) vs. iterador interno (iterador controla)
• ¿Quién define el algoritmo de recorrido? - el iterador o el agregado
• Qué tan robusto es el iterador - ¿es seguro modificar el agregado durante el recorrido?
• Operaciones de iterador adicionales - pueden ser útiles operaciones como Previous, SkipTo
• Usar iteradores polimórficos en C++ - requiere que el iterador se asigne dinámicamente
• Iteradores con privilegios - el iterador puede necesitar acceso privilegiado al agregado","implementation iterator behavioral","Behavioral","257"
"What are real-world examples of the Iterator pattern?","• Booch components - provide fixed set of iterators for each collection
• ET++ iterators work only on Composite structures and are tied to specific aggregate classes
• InterViews - polymorphic Cursor-based iterator for traversing object structures
• ObjectWindows library uses TListIterator for LISP-style access
• Java Collections Framework Iterator
• Python's iterator protocol
• C++ STL iterators","¿Cuáles son ejemplos del mundo real del patrón Iterator?","• Biblioteca de plantillas estándar de C++ (STL) - extenso uso de iteradores
• Enumeradores de Java
• Iteradores de colecciones de Python
• Enumerables de .NET
• Cursores de base de datos","real-world iterator behavioral","Behavioral","257"
"What is the intent of the Mediator pattern?","Define an object that encapsulates how a set of objects interact. Mediator promotes loose coupling by keeping objects from referring to each other explicitly, and it lets you vary their interaction independently.","¿Cuál es el propósito del patrón Mediator?","Definir un objeto que encapsule cómo interactúa un conjunto de objetos. Mediator promueve el acoplamiento débil al evitar que los objetos se refieran entre sí explícitamente, y te permite variar su interacción independientemente.","intent mediator behavioral","Behavioral","273"
"When would you use the Mediator pattern?","• A set of objects communicate in well-defined but complex ways
• Reusing an object is difficult because it refers to and communicates with many other objects
• A behavior distributed between several classes should be customizable without a lot of subclassing","¿Cuándo usarías el patrón Mediator?","• Un conjunto de objetos se comunica de formas bien definidas pero complejas, resultando en interdependencias no estructuradas y difíciles de entender
• Reutilizar un objeto es difícil porque se refiere y se comunica con muchos otros objetos
• Un comportamiento que está distribuido entre varias clases debe ser personalizable sin mucha creación de subclases","use-case mediator behavioral","Behavioral","273"
"What are the key participants in the Mediator pattern?","• Mediator: Defines an interface for communicating with Colleague objects
• ConcreteMediator: Implements cooperative behavior by coordinating Colleague objects; knows and maintains its colleagues
• Colleague classes: Each Colleague class knows its Mediator object; each colleague communicates with its mediator whenever it would have otherwise communicated with another colleague","¿Cuáles son los participantes clave en el patrón Mediator?","• Mediator: Define una interfaz para comunicarse con objetos Colleague
• ConcreteMediator: Implementa el comportamiento cooperativo coordinando objetos Colleague; conoce y mantiene a sus colegas
• Colleague classes: Cada clase Colleague conoce su objeto Mediator; cada colega se comunica con su mediador cuando de otro modo se habría comunicado con otro colega","key-concepts mediator behavioral","Behavioral","273"
"What are the benefits and drawbacks of the Mediator pattern?","Benefits:
• It limits subclassing - localizes behavior that would otherwise be distributed
• It decouples colleagues - promotes loose coupling between colleagues
• It simplifies object protocols - replaces many-to-many interactions with one-to-many
• It abstracts how objects cooperate - can vary interaction independently
• It centralizes control - trades complexity of interaction for complexity in the mediator

Drawbacks:
• The mediator can become monolithic and hard to maintain","¿Cuáles son los beneficios y desventajas del patrón Mediator?","Beneficios:
• Limita la creación de subclases - el Mediator localiza el comportamiento que de otro modo estaría distribuido entre varios objetos
• Desacopla colegas - promueve el acoplamiento débil entre colegas
• Simplifica los protocolos de objetos - reemplaza las interacciones muchos-a-muchos con interacciones uno-a-muchos
• Abstrae cómo cooperan los objetos - centralizando el control

Desventajas:
• Puede centralizar el control - el mediador mismo puede volverse un monolito complejo","benefits-drawbacks mediator behavioral","Behavioral","273"
"What patterns are related to the Mediator pattern?","• Facade: Differs from Mediator in that it abstracts a subsystem to provide a simpler interface (unidirectional vs bidirectional)
• Observer: Colleagues can communicate with the mediator using the Observer pattern","¿Qué patrones están relacionados con el patrón Mediator?","• Facade: Abstrae un subsistema para proporcionar una interfaz más conveniente, pero es unidireccional mientras Mediator es bidireccional
• Observer: Los colegas pueden comunicarse con el mediador usando el patrón Observer","related-patterns mediator behavioral","Behavioral","273"
"What are key implementation considerations for the Mediator pattern?","• Omitting the abstract Mediator class - when colleagues work with only one mediator
• Colleague-Mediator communication - can use Observer pattern for communication between colleagues and mediator","¿Cuáles son las consideraciones clave de implementación para el patrón Mediator?","• Omitir la clase abstracta Mediator - no hay necesidad cuando los colegas trabajan con un solo mediador
• Comunicación Colleague-Mediator - puede implementarse usando el patrón Observer para que el mediador actúe como Observer","implementation mediator behavioral","Behavioral","273"
"What are real-world examples of the Mediator pattern?","• ET++ - ChangeManager mediates consistency between UI elements and application data
• Smalltalk/V - application framework uses mediator-like approach
• Dialog boxes coordinating widget interactions
• Air traffic control systems
• Chat room servers coordinating messages between users","¿Cuáles son ejemplos del mundo real del patrón Mediator?","• Sistemas de diálogo GUI - widgets se comunican a través de un director de diálogo
• Torre de control de aeropuerto - coordina despegues y aterrizajes
• Salas de chat - mediador maneja mensajes entre usuarios
• Sistemas de automatización del hogar - hub central coordina dispositivos
• Controladores de juegos multijugador","real-world mediator behavioral","Behavioral","273"
"What is the intent of the Memento pattern?","Without violating encapsulation, capture and externalize an object's internal state so that the object can be restored to this state later.","¿Cuál es el propósito del patrón Memento?","Sin violar la encapsulación, capturar y externalizar el estado interno de un objeto para que el objeto pueda restaurarse a este estado posteriormente.","intent memento behavioral","Behavioral","283"
"When would you use the Memento pattern?","• A snapshot of an object's state must be saved so it can be restored later
• A direct interface to obtaining the state would expose implementation details and break the object's encapsulation","¿Cuándo usarías el patrón Memento?","• Una instantánea del estado de un objeto (o una porción de él) debe guardarse para que pueda restaurarse a ese estado posteriormente
• Una interfaz directa para obtener el estado expondría detalles de implementación y rompería la encapsulación del objeto","use-case memento behavioral","Behavioral","283"
"What are the key participants in the Memento pattern?","• Memento: Stores internal state of the Originator object; protects against access by objects other than the originator
• Originator: Creates a memento containing a snapshot of its current internal state; uses the memento to restore its internal state
• Caretaker: Is responsible for the memento's safekeeping; never operates on or examines the contents of a memento","¿Cuáles son los participantes clave en el patrón Memento?","• Memento: Almacena el estado interno del objeto Originator; protege contra acceso de objetos distintos al originator
• Originator: Crea un memento que contiene una instantánea de su estado interno actual; usa el memento para restaurar su estado interno
• Caretaker: Es responsable de salvaguardar el memento; nunca opera o examina el contenido de un memento","key-concepts memento behavioral","Behavioral","283"
"What are the benefits and drawbacks of the Memento pattern?","Benefits:
• Preserving encapsulation boundaries - avoids exposing internal state
• It simplifies Originator - keeping versions of internal state would burden the Originator

Drawbacks:
• Using mementos might be expensive - copying large amounts of state can be costly
• Defining narrow and wide interfaces - may be difficult in some languages to ensure only the originator can access the memento's state
• Hidden costs in caring for mementos - caretaker must track memento lifetime but doesn't know how much state is in the memento","¿Cuáles son los beneficios y desventajas del patrón Memento?","Beneficios:
• Preserva los límites de encapsulación - evita exponer información que solo un Originator debería manejar
• Simplifica Originator - mantener versiones del estado interno del Originator podría transferir complejidad al Caretaker

Desventajas:
• Usar mementos podría ser costoso - si el Originator debe copiar grandes cantidades de información o si los clientes crean y devuelven mementos al originator con frecuencia
• Definir interfaces estrechas y amplias puede ser difícil en algunos lenguajes
• Costos ocultos en cuidar mementos - un caretaker es responsable de eliminar los mementos que cuida","benefits-drawbacks memento behavioral","Behavioral","283"
"What patterns are related to the Memento pattern?","• Command: Commands can use mementos to maintain state for undoable operations
• Iterator: Mementos can be used for iteration state","¿Qué patrones están relacionados con el patrón Memento?","• Command: Los comandos pueden usar mementos para mantener el estado para operaciones deshacer
• Iterator: Los mementos pueden usarse para iteración como se describió anteriormente","related-patterns memento behavioral","Behavioral","283"
"What are key implementation considerations for the Memento pattern?","• Language support - Memento has two interfaces: wide (only Originator) and narrow (other objects). C++ friend mechanism can enforce this
• Storing incremental changes - if mementos are created frequently, storing only incremental changes can reduce storage costs","¿Cuáles son las consideraciones clave de implementación para el patrón Memento?","• Preservación de la encapsulación - usar interfaces 'amplias' y 'estrechas' con amigos en C++ u otras técnicas específicas del lenguaje
• Almacenar diferencias incrementales - si los mementos se crean frecuentemente, almacenar solo cambios incrementales","implementation memento behavioral","Behavioral","283"
"What are real-world examples of the Memento pattern?","• Unidraw drawing editor framework - uses Command and Memento patterns for unlimited-level undo/redo
• Text editor undo/redo mechanisms
• Database transaction rollback
• Game save states","¿Cuáles son ejemplos del mundo real del patrón Memento?","• Editor Qoca de restricciones usa Memento para soportar deshacer/rehacer
• Sistemas de deshacer/rehacer en editores de texto
• Características de guardar juegos
• Funcionalidad de volver atrás del navegador
• Mecanismos de rollback de transacciones de bases de datos","real-world memento behavioral","Behavioral","283"
"What is the intent of the Observer pattern?","Define a one-to-many dependency between objects so that when one object changes state, all its dependents are notified and updated automatically.","¿Cuál es el propósito del patrón Observer?","Definir una dependencia de uno a muchos entre objetos de modo que cuando un objeto cambie de estado, todos sus dependientes sean notificados y actualizados automáticamente.","intent observer behavioral","Behavioral","293"
"When would you use the Observer pattern?","• When an abstraction has two aspects, one dependent on the other - encapsulating these in separate objects lets you vary and reuse them independently
• When a change to one object requires changing others, and you don't know how many objects need to be changed
• When an object should be able to notify other objects without making assumptions about who these objects are","¿Cuándo usarías el patrón Observer?","• Cuando una abstracción tiene dos aspectos, uno dependiente del otro. Encapsular estos aspectos en objetos separados te permite variarlos y reutilizarlos independientemente
• Cuando un cambio a un objeto requiere cambiar otros, y no sabes cuántos objetos necesitan cambiarse
• Cuando un objeto debe ser capaz de notificar a otros objetos sin hacer suposiciones sobre quiénes son estos objetos","use-case observer behavioral","Behavioral","293"
"What are the key participants in the Observer pattern?","• Subject: Knows its observers; provides an interface for attaching and detaching Observer objects
• Observer: Defines an updating interface for objects that should be notified of changes in a subject
• ConcreteSubject: Stores state of interest to ConcreteObserver objects; sends a notification to its observers when its state changes
• ConcreteObserver: Maintains a reference to a ConcreteSubject object; stores state that should stay consistent with the subject's; implements the Observer updating interface","¿Cuáles son los participantes clave en el patrón Observer?","• Subject: Conoce a sus observadores; cualquier número de objetos Observer pueden observar un subject; proporciona una interfaz para adjuntar y desconectar objetos Observer
• Observer: Define una interfaz de actualización para objetos que deben ser notificados de cambios en un subject
• ConcreteSubject: Almacena el estado de interés para los objetos ConcreteObserver; envía una notificación a sus observadores cuando su estado cambia
• ConcreteObserver: Mantiene una referencia a un objeto ConcreteSubject; almacena el estado que debe permanecer consistente con el del subject; implementa la interfaz de actualización de Observer","key-concepts observer behavioral","Behavioral","293"
"What are the benefits and drawbacks of the Observer pattern?","Benefits:
• Abstract coupling between Subject and Observer - subject doesn't know concrete class of observers
• Support for broadcast communication - notification is broadcast automatically

Drawbacks:
• Unexpected updates - a seemingly harmless operation can cause a cascade of updates
• Update overhead - observers don't know about each other and can't assess the cost of updates","¿Cuáles son los beneficios y desventajas del patrón Observer?","Beneficios:
• Acoplamiento abstracto entre Subject y Observer - el subject no conoce las clases concretas de sus observadores
• Soporte para comunicación de difusión - la notificación se envía automáticamente a todos los objetos interesados

Desventajas:
• Actualizaciones inesperadas - los observadores no tienen conocimiento de la presencia de otros y pueden estar ciegos al costo de cambiar el subject
• Puede provocar cascadas de actualizaciones - un pequeño cambio puede desencadenar múltiples actualizaciones","benefits-drawbacks observer behavioral","Behavioral","293"
"What patterns are related to the Observer pattern?","• Mediator: ChangeManager acts as mediator between subjects and observers
• Singleton: ChangeManager may use Singleton to make it unique and globally accessible","¿Qué patrones están relacionados con el patrón Observer?","• Mediator: Al encapsular semántica compleja de actualización, el ChangeManager actúa como mediador entre subjects y observers
• Singleton: El ChangeManager puede usar el patrón Singleton para hacerlo único y accesible globalmente","related-patterns observer behavioral","Behavioral","293"
"What are key implementation considerations for the Observer pattern?","• Mapping subjects to their observers - can use hash table or store directly in subject
• Observing more than one subject - observer may need to know which subject sent the notification
• Who triggers the update - subject or clients (trade-off between frequency and consistency)
• Dangling references to deleted subjects - subject should notify observers when it's deleted
• Making sure Subject state is self-consistent before notification - use template methods
• Avoiding observer-specific update protocols - push model vs pull model
• Specifying modifications of interest explicitly - extend subject's registration to include events of interest
• Encapsulating complex update semantics - ChangeManager to minimize work required to make observers consistent","¿Cuáles son las consideraciones clave de implementación para el patrón Observer?","• Mapeo de subjects a observers - puede usar tabla hash para mapeo, o almacenar referencias en subjects directamente
• Observar más de un subject - puede ser útil extender la interfaz de actualización para que el observer sepa qué subject envió la notificación
• Quién desencadena la actualización - hacer que los clients llamen a Notify después de cambiar el estado del subject, o hacer que el subject notifique automáticamente
• Referencias colgantes a subjects eliminados - asegurarse de que los observers liberen sus referencias cuando se elimina un subject
• Asegurar consistencia del estado del Subject antes de la notificación - usar plantilla de método en la clase Subject
• Evitar protocolos de actualización específicos del observador - modelos push y pull
• Especificar modificaciones de interés explícitamente - extender la interfaz de registro del subject para permitir aspectos de interés
• Encapsular semántica compleja de actualización - usar un objeto ChangeManager cuando la relación entre subjects y observers sea particularmente compleja","implementation observer behavioral","Behavioral","293"
"What are real-world examples of the Observer pattern?","• Smalltalk Model/View/Controller - Observer pattern defines dependencies between model and views
• ET++ - ChangeManager mediates complex dependencies between subjects and observers
• InterViews uses Observer pattern for maintaining consistency
• Event handling systems (DOM events, button clicks)
• MVC frameworks
• Reactive programming (RxJS, React state management)
• Pub/Sub systems","¿Cuáles son ejemplos del mundo real del patrón Observer?","• Smalltalk Model/View/Controller (MVC) - usa Observer
• Framework de aplicaciones ET++ - incluye clases para observer
• Vistas de hojas de cálculo - se actualizan cuando cambian los datos
• Suscripciones de redes sociales y feeds
• Sistemas de notificación de eventos
• Arquitectura reactiva de UI","real-world observer behavioral","Behavioral","293"
"What is the intent of the State pattern?","Allow an object to alter its behavior when its internal state changes. The object will appear to change its class.","¿Cuál es el propósito del patrón State?","Permitir que un objeto altere su comportamiento cuando su estado interno cambia. El objeto parecerá cambiar su clase.","intent state behavioral","Behavioral","305"
"When would you use the State pattern?","• An object's behavior depends on its state, and it must change its behavior at run-time depending on that state
• Operations have large, multipart conditional statements that depend on the object's state","¿Cuándo usarías el patrón State?","• El comportamiento de un objeto depende de su estado, y debe cambiar su comportamiento en tiempo de ejecución dependiendo de ese estado
• Las operaciones tienen declaraciones condicionales grandes de múltiples ramas que dependen del estado del objeto. Este estado usualmente se representa por una o más constantes enumeradas","use-case state behavioral","Behavioral","305"
"What are the key participants in the State pattern?","• Context: Defines the interface of interest to clients; maintains an instance of a ConcreteState subclass that defines the current state
• State: Defines an interface for encapsulating the behavior associated with a particular state of the Context
• ConcreteState subclasses: Each subclass implements a behavior associated with a state of the Context","¿Cuáles son los participantes clave en el patrón State?","• Context: Define la interfaz de interés para los clientes; mantiene una instancia de una subclase ConcreteState que define el estado actual
• State: Define una interfaz para encapsular el comportamiento asociado con un estado particular del Context
• ConcreteState subclasses: Cada subclase implementa un comportamiento asociado con un estado del Context","key-concepts state behavioral","Behavioral","305"
"What are the benefits and drawbacks of the State pattern?","Benefits:
• It localizes state-specific behavior and partitions behavior for different states
• It makes state transitions explicit - separate objects for different states makes transitions more explicit
• State objects can be shared - if State objects have no instance variables, contexts can share them

Drawbacks:
• Increases the number of classes - may be less compact than a single class but distributes responsibility","¿Cuáles son los beneficios y desventajas del patrón State?","Beneficios:
• Localiza el comportamiento específico del estado y particiona el comportamiento para diferentes estados
• Hace que las transiciones de estado sean explícitas
• Los objetos State pueden compartirse si no tienen variables de instancia

Desventajas:
• Aumenta el número de clases - cada estado requiere al menos una clase
• Puede hacer que el diseño sea menos compacto que un único enfoque monolítico","benefits-drawbacks state behavioral","Behavioral","305"
"What patterns are related to the State pattern?","• Flyweight: Explains when and how State objects can be shared
• Singleton: State objects are often Singletons","¿Qué patrones están relacionados con el patrón State?","• Flyweight: Explica cuándo y cómo pueden compartirse objetos State
• Singleton: Los objetos State a menudo son Singletons","related-patterns state behavioral","Behavioral","305"
"What are key implementation considerations for the State pattern?","• Who defines the state transitions - can be defined in Context or in State subclasses (more flexible but introduces dependencies)
• A table-based alternative - use tables to map inputs to state transitions (less explicit, harder to add actions)
• Creating and destroying State objects - create in advance vs on demand
• Using dynamic inheritance - changing behavior by changing object's class at runtime (not supported in most OO languages)","¿Cuáles son las consideraciones clave de implementación para el patrón State?","• Quién define las transiciones de estado - puede hacerse en la clase Context o en las subclases State individuales
• Un enfoque basado en tabla - puede proporcionar una manera concisa de mapear entradas a transiciones de estado pero es menos explícito
• Crear y destruir objetos State - es mejor cuando los cambios de estado son dinámicos y no se conocen a priori; caso contrario, créalos solo una vez","implementation state behavioral","Behavioral","305"
"What are real-world examples of the State pattern?","• HotDraw drawing editor framework - uses State pattern for tools
• IBM's distributed systems use State pattern for connection management
• TCP connection states (Established, Listening, Closed)
• Workflow engines
• Vending machines","¿Cuáles son ejemplos del mundo real del patrón State?","• El sistema de dibujo de Unidraw usa State para alternar entre diferentes herramientas
• Conexiones de red TCP - diferentes comportamientos en estados establecido, escuchando, cerrado
• Máquinas expendedoras - comportamiento diferente basado en estado actual
• Flujos de autenticación de usuarios
• Estados de reproducción de medios (reproduciendo, pausado, detenido)","real-world state behavioral","Behavioral","305"
"What is the intent of the Strategy pattern?","Define a family of algorithms, encapsulate each one, and make them interchangeable. Strategy lets the algorithm vary independently from clients that use it.","¿Cuál es el propósito del patrón Strategy?","Definir una familia de algoritmos, encapsular cada uno, y hacerlos intercambiables. Strategy permite que el algoritmo varíe independientemente de los clientes que lo usan.","intent strategy behavioral","Behavioral","315"
"When would you use the Strategy pattern?","• Many related classes differ only in their behavior - Strategies provide a way to configure a class with one of many behaviors
• You need different variants of an algorithm
• An algorithm uses data that clients shouldn't know about
• A class defines many behaviors that appear as multiple conditional statements","¿Cuándo usarías el patrón Strategy?","• Muchas clases relacionadas difieren solo en su comportamiento. Las estrategias proporcionan una forma de configurar una clase con uno de muchos comportamientos
• Necesitas diferentes variantes de un algoritmo
• Un algoritmo usa datos que los clientes no deberían conocer. Usa el patrón Strategy para evitar exponer estructuras de datos complejas, específicas del algoritmo
• Una clase define muchos comportamientos, y estos aparecen como múltiples declaraciones condicionales en sus operaciones","use-case strategy behavioral","Behavioral","315"
"What are the key participants in the Strategy pattern?","• Strategy: Declares an interface common to all supported algorithms
• ConcreteStrategy: Implements the algorithm using the Strategy interface
• Context: Is configured with a ConcreteStrategy object; maintains a reference to a Strategy object; may define an interface that lets Strategy access its data","¿Cuáles son los participantes clave en el patrón Strategy?","• Strategy: Declara una interfaz común a todos los algoritmos soportados. Context usa esta interfaz para llamar al algoritmo definido por una ConcreteStrategy
• ConcreteStrategy: Implementa el algoritmo usando la interfaz Strategy
• Context: Se configura con un objeto ConcreteStrategy; mantiene una referencia a un objeto Strategy; puede definir una interfaz que permita a Strategy acceder a sus datos","key-concepts strategy behavioral","Behavioral","315"
"What are the benefits and drawbacks of the Strategy pattern?","Benefits:
• Families of related algorithms - hierarchies of Strategy classes define a family of algorithms for contexts to reuse
• An alternative to subclassing - encapsulating the algorithm in separate Strategy classes lets you vary the algorithm independently
• Strategies eliminate conditional statements - when different behaviors are lumped into one class, it's hard to avoid conditionals
• A choice of implementations - Strategies can provide different implementations of the same behavior

Drawbacks:
• Clients must be aware of different Strategies - clients must understand how Strategies differ
• Communication overhead between Strategy and Context - some ConcreteStrategies won't use all information passed to them
• Increased number of objects - Strategies increase the number of objects in an application (can reduce with Flyweight)","¿Cuáles son los beneficios y desventajas del patrón Strategy?","Beneficios:
• Familias de algoritmos relacionados - las jerarquías de clases Strategy definen una familia de algoritmos o comportamientos para que los contexts reutilicen
• Una alternativa a la creación de subclases - la herencia puede mezclar el algoritmo con el context, haciendo más difícil entender, mantener y extender el context
• Las estrategias eliminan declaraciones condicionales
• Una elección de implementaciones - las estrategias pueden proporcionar diferentes implementaciones del mismo comportamiento

Desventajas:
• Los clientes deben conocer diferentes estrategias
• Sobrecarga de comunicación entre Strategy y Context
• Aumento del número de objetos","benefits-drawbacks strategy behavioral","Behavioral","315"
"What patterns are related to the Strategy pattern?","• Flyweight: Strategy objects often make good flyweights","¿Qué patrones están relacionados con el patrón Strategy?","• Flyweight: Los objetos Strategy a menudo hacen buenos flyweights","related-patterns strategy behavioral","Behavioral","315"
"What are key implementation considerations for the Strategy pattern?","• Defining Strategy and Context interfaces - Strategy and Context interfaces must give ConcreteStrategy efficient access to data, and vice versa
• Strategies as template parameters - in C++ templates can configure a class with a strategy at compile time
• Making Strategy objects optional - Context checks for null Strategy and provides default behavior","¿Cuáles son las consideraciones clave de implementación para el patrón Strategy?","• Definir las interfaces Strategy y Context - Strategy y Context deben dar a ConcreteStrategy acceso eficiente a los datos, y viceversa
• Estrategias como parámetros de plantilla - en C++ las plantillas pueden configurar una clase con una estrategia en tiempo de compilación
• Hacer que los objetos Strategy sean opcionales - Context verifica si hay una Strategy nula y proporciona comportamiento predeterminado","implementation strategy behavioral","Behavioral","315"
"What are real-world examples of the Strategy pattern?","• ET++ SwapsManager uses different storage strategies for text buffers
• RTL Smalltalk compiler framework uses Strategy pattern for different code generation strategies
• Sorting algorithms (QuickSort, MergeSort, BubbleSort)
• Compression algorithms
• Payment processing strategies","¿Cuáles son ejemplos del mundo real del patrón Strategy?","• SwapsManager de ET++ usa diferentes estrategias de almacenamiento para búferes de texto
• El framework de compilador RTL Smalltalk usa el patrón Strategy para diferentes estrategias de generación de código
• Algoritmos de ordenamiento (QuickSort, MergeSort, BubbleSort)
• Algoritmos de compresión
• Estrategias de procesamiento de pagos","real-world strategy behavioral","Behavioral","315"
"Compare Strategy pattern vs State pattern","Similarities:
• Both use composition and delegation
• Both have similar structure with context and strategy/state objects

Differences:
• Intent: Strategy encapsulates interchangeable algorithms, State encapsulates state-specific behavior
• Control: Strategy clients choose the strategy, State changes automatically based on internal state
• Awareness: Strategy context is configured with a strategy, State context doesn't know about state transitions

When to use each:
• Strategy: When you need to select algorithm at runtime based on client choice
• State: When object behavior changes based on internal state transitions","Compara el patrón Strategy vs el patrón State","Similitudes:
• Ambos usan composición y delegación
• Ambos tienen estructura similar con objetos de contexto y estrategia/estado

Diferencias:
• Intención: Strategy encapsula algoritmos intercambiables, State encapsula comportamiento específico del estado
• Control: Los clientes de Strategy eligen la estrategia, State cambia automáticamente según el estado interno
• Consciencia: El contexto de Strategy se configura con una estrategia, el contexto de State no conoce las transiciones de estado

Cuándo usar cada uno:
• Strategy: Cuando necesitas seleccionar el algoritmo en tiempo de ejecución según la elección del cliente
• State: Cuando el comportamiento del objeto cambia según transiciones de estado internas","comparison strategy state","Comparison","315"
